Date,Hanimaadhoo,Hulhule,Kadhdhoo,Kaadedhdhoo,Gan
1993-12-11,34.971405,35.349274,33.37445,31.448212,30.222198
1993-12-12,34.308228,34.031097,33.595306,31.442047,30.119843
1993-12-13,34.937225,31.905731,33.808563,30.286499,29.220734
1993-12-14,34.14209,31.738007,31.2789,30.539764,29.887268
1993-12-15,32.597412,31.417542,30.617676,31.223694,30.679108
1993-12-16,33.648865,33.503693,30.99057,31.473846,30.841309
1993-12-17,29.092712,27.420319,33.383484,34.22519,33.62973
1993-12-18,31.432709,32.681396,32.636444,31.258453,30.843384
1993-12-19,31.080475,34.190033,31.870941,31.320557,30.739258
1993-12-20,35.095825,33.678467,31.247345,31.472168,30.0932
1993-12-21,33.510437,34.125885,30.957794,31.47055,30.585602
1993-12-22,32.9469,35.055237,31.928955,32.08249,31.804932
1993-12-23,29.12033,31.596497,33.352844,32.7706,33.081757
1993-12-24,29.160461,30.378265,34.975555,34.296234,34.49518
1993-12-25,29.731354,32.20401,34.69748,34.47574,34.253235
1993-12-26,31.667572,28.119629,29.638458,29.595367,30.265228
1993-12-27,31.781738,29.876007,30.600891,30.738525,29.61969
1993-12-28,32.796906,33.86914,33.361145,31.94107,29.98404
1993-12-29,33.960785,35.12381,34.07199,32.62436,32.045807
1993-12-30,32.929504,29.941925,32.230072,32.826233,32.13565
1993-12-31,32.417694,29.099915,30.366028,31.024475,32.60086
1994-01-01,31.764282,28.713654,30.674591,33.601868,34.858154
1994-01-02,33.61035,29.184082,32.81949,32.938293,34.011993
1994-01-03,29.589111,29.310852,32.428406,35.262024,33.617737
1994-01-04,31.190155,28.938019,31.96521,33.651154,34.856445
1994-01-05,30.372864,29.036224,29.269867,31.06305,33.31189
1994-01-06,29.862366,28.194305,30.016144,31.5372,32.267212
1994-01-07,31.909058,28.258606,29.37738,32.770752,32.985413
1994-01-08,25.695404,27.829865,31.616272,34.0755,34.842316
1994-01-09,28.961884,29.249939,30.111328,30.487122,31.763275
1994-01-10,30.501007,29.576874,30.90805,32.339844,33.93112
1994-01-11,32.29709,29.852997,30.761963,30.943634,31.797577
1994-01-12,33.514038,30.455963,31.015778,31.148376,31.908813
1994-01-13,34.481964,30.926178,30.018005,29.863037,29.76059
1994-01-14,33.189514,33.104553,32.90161,32.30655,31.93573
1994-01-15,34.28424,34.739166,34.58188,35.243225,35.29431
1994-01-16,33.154724,35.177795,33.97293,34.042175,33.734467
1994-01-17,33.54358,35.30789,33.605255,33.09961,32.376495
1994-01-18,33.16928,34.864258,34.35562,33.368073,34.25348
1994-01-19,30.354523,31.71875,32.973114,32.442657,30.1875
1994-01-20,34.48752,30.245636,33.016113,33.51178,32.360382
1994-01-21,34.51764,29.469604,31.699585,33.26761,33.967407
1994-01-22,33.829285,30.094727,31.880157,33.782593,32.870636
1994-01-23,31.488586,28.124817,32.0018,32.54904,33.155823
1994-01-24,31.801514,26.537933,32.162292,34.03662,33.77768
1994-01-25,31.253876,29.329376,30.335663,30.62088,29.869873
1994-01-26,32.591736,29.34375,29.58081,30.464508,32.185333
1994-01-27,31.918854,28.959656,30.403961,31.740295,34.022583
1994-01-28,31.81717,29.17456,31.35553,30.198364,27.465698
1994-01-29,30.93393,29.117249,29.938782,31.473724,33.434387
1994-01-30,31.49997,29.024536,33.387573,34.67169,35.205383
1994-01-31,31.458649,31.420319,34.103455,33.015076,33.673035
1994-02-01,29.805206,31.198608,29.872437,31.389832,33.00946
1994-02-02,30.262146,30.93631,31.667786,31.013367,30.163391
1994-02-03,32.920074,30.10205,30.955872,31.522583,31.677948
1994-02-04,31.549774,30.585602,30.656097,30.528198,33.5054
1994-02-05,29.775848,29.840973,30.465149,31.679169,33.77948
1994-02-06,30.151215,29.722076,30.265076,30.514648,31.453247
1994-02-07,30.455627,33.507233,31.39856,30.046967,29.46994
1994-02-08,30.023285,31.70163,34.52658,34.37445,33.835114
1994-02-09,31.338715,33.602386,32.385376,31.519043,30.482788
1994-02-10,32.418793,34.96103,33.596436,33.63623,32.34375
1994-02-11,29.35907,30.175049,30.814087,32.078705,31.261932
1994-02-12,31.131378,31.922546,31.978424,32.09131,31.193665
1994-02-13,32.571777,31.140015,30.926483,31.247894,31.048126
1994-02-14,32.560577,32.0748,33.001556,32.054382,32.032043
1994-02-15,31.154327,31.656982,31.681244,32.27411,32.421814
1994-02-16,32.95871,31.716858,31.985718,31.536102,31.700592
1994-02-17,33.35797,30.42163,31.71637,32.81195,32.794983
1994-02-18,32.801514,30.998932,31.586456,31.10315,31.183838
1994-02-19,30.040924,31.282867,32.175964,31.456238,31.039917
1994-02-20,30.889069,30.130646,30.95465,31.90921,33.134094
1994-02-21,30.457611,32.765045,31.123383,30.5112,30.072144
1994-02-22,30.24228,30.744202,30.429718,30.586761,30.622894
1994-02-23,32.36429,33.75479,33.52243,32.64154,32.706787
1994-02-24,30.566315,30.511444,33.325287,33.785828,34.26288
1994-02-25,31.120728,29.982178,30.732452,30.68811,30.977142
1994-02-26,29.358978,30.379272,30.648163,30.173065,31.447235
1994-02-27,34.595398,30.08786,30.438202,30.956696,31.517822
1994-02-28,32.239227,29.337097,30.524597,31.150146,31.132416
1994-03-01,31.557709,28.62622,30.04132,31.116669,32.14856
1994-03-02,32.11725,29.216522,31.155853,30.265472,30.549774
1994-03-03,31.217834,30.225952,30.462524,31.293213,31.111176
1994-03-04,30.920532,30.112732,29.77304,30.861176,31.462982
1994-03-05,30.960419,32.094482,32.636353,34.433655,35.19818
1994-03-06,32.15863,32.21814,33.652588,34.796112,35.306763
1994-03-07,30.669373,34.349457,35.19391,35.15921,35.27655
1994-03-08,32.94272,31.605469,35.331726,36.133087,34.751892
1994-03-09,32.27249,32.068604,35.505432,35.329163,34.978027
1994-03-10,31.004944,32.893433,34.54129,33.465973,34.04123
1994-03-11,31.62674,34.025757,32.6019,32.069275,31.125885
1994-03-12,31.030243,31.13742,31.728271,33.71225,34.837585
1994-03-13,33.550568,32.721497,35.205048,34.46927,33.69055
1994-03-14,31.805206,31.196198,31.18042,31.914948,32.796265
1994-03-15,33.699738,33.405884,30.87436,30.68686,31.232056
1994-03-16,33.593506,32.451324,32.80661,30.993622,30.029144
1994-03-17,31.218048,31.548859,33.240326,33.448273,31.894012
1994-03-18,26.406982,35.010284,31.878662,31.763824,31.71585
1994-03-19,33.08084,32.314148,31.314575,31.133057,31.200775
1994-03-20,36.08075,33.06732,31.714722,31.753754,31.837006
1994-03-21,34.920563,32.716125,32.28015,32.97467,33.27594
1994-03-22,32.45096,33.03247,33.458557,33.98703,32.723053
1994-03-23,32.39441,33.034607,33.44934,32.04834,32.584625
1994-03-24,31.791656,32.606567,32.685303,33.694153,34.04602
1994-03-25,31.554138,31.718628,31.894287,32.591522,32.821716
1994-03-26,32.69937,33.657776,33.36374,33.423065,33.600433
1994-03-27,33.945007,33.22336,32.774384,33.362244,32.90149
1994-03-28,32.461,32.336975,32.41208,33.743195,34.145172
1994-03-29,33.831787,33.24243,32.35791,33.177338,33.232788
1994-03-30,35.31079,35.705383,33.437134,34.929047,34.740723
1994-03-31,34.91272,35.093414,33.08557,32.474457,33.05426
1994-04-01,35.616394,34.048706,31.810577,31.77829,31.834229
1994-04-02,35.089233,34.19217,30.734924,30.535736,30.772034
1994-04-03,35.11743,34.54883,33.8739,32.595978,32.07367
1994-04-04,35.593506,35.80182,35.854675,35.07025,32.99292
1994-04-05,32.06076,33.651794,34.893494,35.163025,35.68347
1994-04-06,34.61801,35.270508,34.470978,34.12857,33.038727
1994-04-07,32.42929,30.980713,31.297058,31.104614,31.651947
1994-04-08,33.858673,33.978638,33.32666,32.095245,31.61731
1994-04-09,34.117096,34.59378,34.47641,35.45111,34.19809
1994-04-10,34.993683,34.464294,33.060333,33.011658,32.584747
1994-04-11,33.72885,33.28232,32.75879,32.474335,31.942047
1994-04-12,33.585358,33.9021,33.87265,32.41455,31.754547
1994-04-13,35.992767,36.295837,36.31433,36.022186,35.302155
1994-04-14,34.198578,34.096527,34.670258,35.062744,34.98871
1994-04-15,31.740814,35.80487,35.833435,34.229492,34.131317
1994-04-16,34.371002,35.426544,32.403595,31.71524,31.895264
1994-04-17,35.1044,35.71869,33.69818,33.70111,33.94864
1994-04-18,35.58911,34.32602,31.092133,30.036987,31.672668
1994-04-19,35.385376,33.45175,33.35028,35.463867,33.352905
1994-04-20,36.265503,35.459442,35.052612,35.240234,33.069305
1994-04-21,33.8143,33.17697,31.63443,32.071594,32.075134
1994-04-22,32.779755,32.019684,31.291779,33.061523,33.976044
1994-04-23,33.814423,31.965973,31.25644,31.137848,31.940308
1994-04-24,32.902435,32.707367,32.997925,33.79782,32.53293
1994-04-25,33.178345,33.600616,33.723907,36.848816,34.701385
1994-04-26,33.98001,34.857483,34.104218,36.262543,33.46747
1994-04-27,33.392212,34.92871,30.360718,31.343018,32.65387
1994-04-28,33.76175,33.110535,31.412598,32.114227,32.39087
1994-04-29,31.662262,33.250946,29.743958,29.89087,29.290283
1994-04-30,33.92343,32.83322,30.796478,29.670013,30.618439
1994-05-01,32.244568,32.46463,30.847351,29.855103,30.868805
1994-05-02,33.56314,35.12555,31.51828,30.766876,31.39444
1994-05-03,35.01114,35.11139,33.333527,32.89456,32.459595
1994-05-04,34.45224,34.131622,32.141815,32.095337,31.421387
1994-05-05,33.829346,33.46765,32.42334,33.62036,34.0831
1994-05-06,35.6846,36.0943,32.48169,33.351013,32.75818
1994-05-07,34.08777,35.162415,34.890564,33.323364,32.689453
1994-05-08,33.147797,33.544342,32.466614,33.04709,34.269104
1994-05-09,32.118256,32.342773,31.472137,32.681244,33.864136
1994-05-10,31.80487,32.014008,31.549103,33.06186,33.84088
1994-05-11,32.140167,32.46585,31.187439,33.568604,35.480896
1994-05-12,32.95172,32.444397,31.73944,33.7471,34.778503
1994-05-13,34.221405,33.519745,32.17273,34.375763,34.93155
1994-05-14,35.678253,31.34201,31.672455,31.580658,31.444641
1994-05-15,32.97238,30.958435,32.875763,33.87088,33.796722
1994-05-16,31.628082,31.872559,31.18512,31.895966,31.85608
1994-05-17,31.98993,29.37268,30.98346,32.236847,31.880096
1994-05-18,32.703644,32.02899,31.211365,30.89679,32.09082
1994-05-19,33.42816,31.789978,31.273773,29.955597,30.61496
1994-05-20,34.488037,30.720978,31.006042,29.594757,31.914215
1994-05-21,32.565735,31.339844,28.47644,30.676727,32.773285
1994-05-22,30.955414,30.88385,30.81131,31.729156,31.97342
1994-05-23,28.392487,30.001984,32.819122,32.36566,29.888885
1994-05-24,29.015472,30.59967,30.830933,33.560944,34.36447
1994-05-25,30.016357,30.790558,31.462555,31.533752,32.066284
1994-05-26,31.560394,30.018677,30.958893,31.173553,31.144623
1994-05-27,28.445343,27.598389,28.871002,30.333313,30.336395
1994-05-28,29.016663,29.911041,30.867126,30.509125,29.866241
1994-05-29,29.381653,28.388428,31.0961,30.757812,30.856018
1994-05-30,30.03775,30.712738,33.870148,35.312714,35.71695
1994-05-31,30.227966,32.763367,33.096405,35.54724,32.893616
1994-06-01,31.202423,31.911621,36.01187,35.24008,32.34149
1994-06-02,30.69049,30.786957,33.721527,35.837616,34.41095
1994-06-03,30.020508,30.471893,33.845764,34.86081,33.48471
1994-06-04,30.329742,29.013855,34.195038,34.812805,34.49939
1994-06-05,30.53653,31.473297,31.627258,31.068329,30.947784
1994-06-06,28.643341,31.433655,31.941498,32.95572,32.189423
1994-06-07,31.102264,32.467834,34.09909,35.12686,35.59076
1994-06-08,31.721191,34.80066,35.148834,36.443115,35.95166
1994-06-09,31.709137,32.624695,34.231323,35.194885,36.166046
1994-06-10,30.540497,31.644867,32.960083,33.58618,34.180115
1994-06-11,31.590057,32.531006,32.84076,33.438843,32.706665
1994-06-12,30.87323,31.845001,34.309174,35.817413,35.47519
1994-06-13,30.420807,31.934357,33.55533,35.403534,33.957092
1994-06-14,30.649048,31.50708,32.734467,33.14322,33.26834
1994-06-15,30.049133,31.106384,32.412567,33.18683,33.606598
1994-06-16,30.070251,30.765594,30.857727,31.935486,32.876434
1994-06-17,30.000366,30.822723,34.12317,35.012512,34.70288
1994-06-18,29.231934,30.336761,32.393494,33.984924,34.399475
1994-06-19,30.133636,31.31482,33.14279,33.47284,33.09137
1994-06-20,30.4458,30.996643,34.099243,34.596924,33.213318
1994-06-21,29.845398,31.492096,34.939056,35.22751,33.62384
1994-06-22,30.768799,31.437866,34.812866,34.694458,34.75592
1994-06-23,31.49759,32.96341,34.9718,35.225555,33.858337
1994-06-24,32.166534,32.514008,34.113434,34.795105,32.31723
1994-06-25,30.49405,31.318237,35.272797,33.60489,32.07251
1994-06-26,29.5195,29.327576,33.63095,35.264313,33.06491
1994-06-27,30.370941,30.102997,31.193146,33.902527,34.16043
1994-06-28,30.001923,31.430267,32.468353,32.951874,30.854736
1994-06-29,30.22702,30.73523,32.04944,33.203888,31.733093
1994-06-30,30.756195,31.519623,31.132996,29.9982,29.496918
1994-07-01,30.977081,31.453552,32.690582,33.37503,30.73114
1994-07-02,31.227692,31.685638,32.473694,33.282166,32.95804
1994-07-03,29.834747,32.104736,35.08197,34.56244,33.08084
1994-07-04,30.138245,31.623718,33.13217,33.297974,31.926544
1994-07-05,31.115234,31.926392,33.205963,34.952454,35.496124
1994-07-06,32.849884,33.765015,35.281128,34.553955,34.097992
1994-07-07,33.96454,35.02011,35.670166,34.20169,33.416718
1994-07-08,32.330994,33.422974,33.14383,32.552002,32.31143
1994-07-09,32.845093,33.898132,33.33905,32.551086,31.440186
1994-07-10,30.86316,31.345337,32.62744,32.529602,31.38739
1994-07-11,30.812683,31.388245,33.169586,30.907532,30.511871
1994-07-12,30.442291,31.488525,31.018494,30.208313,29.804657
1994-07-13,30.357239,30.844543,31.009338,30.87558,29.874176
1994-07-14,29.825012,31.687805,33.39633,32.099518,31.604065
1994-07-15,32.038513,32.816254,33.913727,31.54422,30.819672
1994-07-16,29.306702,34.983765,33.914886,31.769806,31.966705
1994-07-17,30.352509,32.997498,34.828888,34.990143,34.75421
1994-07-18,31.121124,32.954407,33.75537,33.773987,31.655457
1994-07-19,30.451141,33.587006,34.63153,31.766327,30.670197
1994-07-20,29.985565,33.517883,33.129425,34.567444,31.899933
1994-07-21,30.907745,34.726044,32.994934,32.042053,31.604767
1994-07-22,31.222778,33.191467,31.908081,31.428436,30.639587
1994-07-23,31.64505,34.462585,33.479034,31.321411,30.995544
1994-07-24,31.105255,34.31903,33.66562,33.59146,29.677704
1994-07-25,31.248657,32.567017,33.147247,33.511566,30.694794
1994-07-26,30.820099,31.4693,33.632812,32.68518,30.458557
1994-07-27,30.57837,30.470703,32.039673,32.513397,33.991943
1994-07-28,29.169891,31.864899,33.759735,35.15097,32.321167
1994-07-29,28.577911,31.469543,34.61145,34.375275,34.402527
1994-07-30,29.134186,31.255157,32.826782,33.529724,33.290314
1994-07-31,28.62143,28.227753,31.67633,32.54715,33.3909
1994-08-01,27.707672,26.158142,30.670685,34.480713,33.838318
1994-08-02,29.175903,29.819763,32.308594,33.104675,32.47943
1994-08-03,28.513885,28.95465,32.860474,32.82846,32.027405
1994-08-04,28.865356,30.308441,35.071472,34.46234,32.414825
1994-08-05,29.066956,30.502045,33.089294,34.703278,33.978333
1994-08-06,29.697266,30.232544,33.753876,35.360107,35.512512
1994-08-07,29.37854,30.169952,31.423218,33.6239,33.62314
1994-08-08,29.505646,30.946808,32.351837,33.756897,34.71582
1994-08-09,29.693787,31.408081,34.593903,35.35562,31.913086
1994-08-10,31.396973,32.40811,34.526276,35.070923,35.434998
1994-08-11,32.543762,34.97287,34.94101,33.796814,32.17743
1994-08-12,33.358643,34.394165,32.560913,31.667908,31.172668
1994-08-13,34.89621,33.442535,30.890045,30.488556,30.243347
1994-08-14,33.59204,32.835938,31.769775,31.19867,30.395752
1994-08-15,34.4653,34.71585,32.75305,30.490326,29.250275
1994-08-16,32.658447,32.498077,33.565186,29.836456,31.221893
1994-08-17,30.274292,30.93814,32.60916,32.013367,32.526
1994-08-18,30.308441,31.533386,31.950623,30.754211,30.670258
1994-08-19,31.782043,33.985596,32.715393,31.58963,31.246704
1994-08-20,30.958405,33.321716,32.597565,31.46817,30.694519
1994-08-21,33.403473,33.943512,34.885284,33.57492,32.046265
1994-08-22,30.267365,33.832092,34.92511,34.21576,34.29602
1994-08-23,31.291382,33.385315,34.901215,34.68811,33.326538
1994-08-24,31.411957,33.320953,34.7912,35.428345,35.042847
1994-08-25,32.585358,32.216614,35.36783,35.621613,35.145416
1994-08-26,31.02481,35.04193,34.401825,34.13214,32.73755
1994-08-27,30.478546,32.880524,34.10495,32.81183,31.936554
1994-08-28,30.968994,32.50891,33.20639,33.330658,31.217957
1994-08-29,30.540466,32.005615,32.49106,31.809021,30.873138
1994-08-30,30.620453,31.530487,33.77713,33.141724,31.661621
1994-08-31,30.134308,31.99524,33.856598,32.07904,30.927673
1994-09-01,28.99057,32.365936,32.226196,31.982635,32.16623
1994-09-02,29.843353,31.97107,33.713562,35.127045,32.671204
1994-09-03,31.922363,34.67392,34.430084,33.212524,30.730225
1994-09-04,30.314087,32.44342,34.37332,33.072357,33.63678
1994-09-05,31.393433,32.726166,31.240967,31.722137,30.86377
1994-09-06,29.857971,33.468628,35.121338,33.144653,31.807892
1994-09-07,30.660187,34.727356,35.031128,34.46167,33.796173
1994-09-08,29.428009,30.992432,33.847565,34.2666,32.675354
1994-09-09,30.04361,30.423492,32.34857,34.432983,32.313416
1994-09-10,29.595978,30.067627,30.32016,30.189362,29.907593
1994-09-11,29.916534,30.514252,30.411255,30.576294,30.683777
1994-09-12,29.957672,30.904114,34.895203,34.85666,34.74286
1994-09-13,31.776672,34.627655,32.575928,32.948975,31.37204
1994-09-14,30.971191,32.084686,28.43695,28.564636,29.694122
1994-09-15,31.777191,32.57428,30.14508,29.340515,29.225037
1994-09-16,30.809967,31.557007,33.834595,34.964264,35.829437
1994-09-17,30.591034,31.001526,31.68576,33.77719,32.986298
1994-09-18,31.419159,32.73831,31.312653,31.554108,32.475616
1994-09-19,31.526733,33.63565,31.755463,31.955322,33.91324
1994-09-20,31.799469,31.764587,33.02719,33.0744,32.586273
1994-09-21,31.636353,32.6304,34.382263,34.204407,34.008514
1994-09-22,32.031067,34.375366,32.001587,33.899902,33.3732
1994-09-23,34.394806,35.157013,33.846313,33.423798,31.83255
1994-09-24,33.724243,34.400757,32.102783,32.722626,32.305267
1994-09-25,34.851807,33.485077,30.552795,26.92395,30.313782
1994-09-26,33.67343,32.047882,30.859955,32.6922,33.412567
1994-09-27,32.48938,32.465424,30.380524,34.748047,32.824432
1994-09-28,33.968506,32.1214,33.139893,33.96219,32.45981
1994-09-29,34.381927,32.302124,33.361786,32.201813,33.425537
1994-09-30,33.71866,33.792847,31.644257,32.35556,34.009094
1994-10-01,32.909943,30.418121,30.634888,31.624786,31.939545
1994-10-02,29.88324,28.33017,29.102661,29.42804,29.678436
1994-10-03,29.048126,28.255432,29.704956,29.80835,29.525879
1994-10-04,28.580536,29.094025,30.64569,32.296387,31.44696
1994-10-05,28.640625,28.813385,30.493835,33.744934,33.63797
1994-10-06,30.613037,30.220062,31.401764,31.899963,33.135956
1994-10-07,30.549713,30.466522,28.987885,28.604279,28.681976
1994-10-08,31.88684,31.096008,30.444977,29.532654,28.177094
1994-10-09,35.390533,35.87274,33.07065,30.253937,29.8302
1994-10-10,33.075745,31.781921,31.519653,31.453125,32.61084
1994-10-11,33.63379,34.60428,34.983,35.685455,35.655243
1994-10-12,34.762848,35.193512,32.827026,33.37494,32.993774
1994-10-13,29.70868,29.688385,29.23404,31.184692,31.518463
1994-10-14,31.155884,29.834015,30.819733,30.596832,31.145386
1994-10-15,33.693237,30.9104,29.243286,29.50415,29.439148
1994-10-16,30.718231,33.562897,34.561157,32.17505,31.738525
1994-10-17,28.762878,31.275085,33.29245,34.123383,31.55545
1994-10-18,32.427277,30.304657,32.940765,35.49228,33.654297
1994-10-19,30.581238,28.31363,33.125885,34.712982,32.37491
1994-10-20,33.58966,33.259552,33.496124,34.12262,33.487854
1994-10-21,29.344086,31.141357,31.082336,30.830383,30.032227
1994-10-22,32.38553,32.237946,33.194916,33.33017,32.259247
1994-10-23,34.662994,34.04944,34.03955,34.218323,33.93976
1994-10-24,33.9057,34.071533,33.5849,32.560028,32.975403
1994-10-25,30.466705,30.232574,32.20633,32.25949,34.48282
1994-10-26,29.925446,28.524445,31.774567,32.25174,34.685394
1994-10-27,29.799744,28.93985,30.651215,32.86078,35.369385
1994-10-28,33.728912,30.36676,32.156647,33.695038,34.697205
1994-10-29,30.258331,28.80777,34.940186,35.083527,34.225067
1994-10-30,29.114807,30.378784,33.314148,33.36505,32.957275
1994-10-31,26.928741,31.992767,31.256592,33.100006,31.770813
1994-11-01,31.824463,33.807465,34.637665,33.434937,31.579987
1994-11-02,33.571198,32.49118,32.74994,32.151947,33.03427
1994-11-03,33.292603,33.830475,32.793854,31.851868,32.131897
1994-11-04,33.532684,32.82022,32.154694,32.861877,32.979584
1994-11-05,32.953064,32.95523,33.444885,34.021423,33.820312
1994-11-06,34.561523,33.591705,34.311157,34.779114,33.98996
1994-11-07,30.614563,32.86203,34.30188,33.82611,34.34787
1994-11-08,29.542938,34.32904,33.360016,32.53833,32.75174
1994-11-09,29.940002,34.50473,32.73398,33.620148,32.11438
1994-11-10,29.85736,29.033234,31.117645,29.863129,31.169098
1994-11-11,32.718567,34.089478,33.600647,31.226807,27.581177
1994-11-12,31.386597,30.098724,32.203094,29.609863,30.812103
1994-11-13,27.083832,27.625732,29.765991,29.968994,33.352814
1994-11-14,31.197723,32.14612,34.29953,34.94684,34.567383
1994-11-15,29.051086,29.769775,32.961945,34.5614,34.019684
1994-11-16,30.161987,32.38318,33.357544,34.34073,33.33264
1994-11-17,29.891052,33.67102,33.60782,30.230072,28.847595
1994-11-18,32.618256,28.423279,27.311066,29.09262,28.993103
1994-11-19,31.744324,26.504242,26.121185,25.59961,27.288727
1994-11-20,31.829346,27.08252,25.44159,27.466919,24.759705
1994-11-21,32.361053,29.57193,32.883392,30.391602,29.313812
1994-11-22,31.935913,29.193848,29.257385,29.580414,27.577667
1994-11-23,31.329376,31.949402,30.478241,30.186981,28.884125
1994-11-24,31.362762,33.587677,30.11499,30.171173,29.76593
1994-11-25,33.68994,31.857666,29.944061,29.765472,29.08966
1994-11-26,32.374573,33.01779,29.464478,29.207611,28.493011
1994-11-27,31.05722,32.01483,30.605652,31.340088,31.680145
1994-11-28,32.626587,33.939697,32.117554,31.663422,31.69226
1994-11-29,34.213562,31.177643,32.521423,33.828796,33.54123
1994-11-30,34.761414,33.911713,34.119934,33.49872,34.305878
1994-12-01,34.003876,35.678284,35.73398,34.63501,33.7135
1994-12-02,34.117462,34.677765,32.246002,31.873047,31.9169
1994-12-03,33.88788,30.950104,31.945465,31.767303,31.467224
1994-12-04,31.087128,30.758453,33.817505,31.510803,31.477692
1994-12-05,33.72577,30.964478,31.16034,31.437134,31.10611
1994-12-06,30.547974,29.161682,30.473846,30.8927,31.370941
1994-12-07,33.099182,29.925293,29.61325,31.697113,34.401978
1994-12-08,33.240692,28.80722,30.373596,34.648315,33.897705
1994-12-09,32.02066,31.535858,33.867157,33.27487,30.092102
1994-12-10,31.955017,30.6427,34.137848,35.065308,33.540283
1994-12-11,30.534302,31.270935,32.217743,33.953857,33.85257
1994-12-12,31.997467,30.863464,34.661804,34.72232,31.795013
1994-12-13,28.195068,28.71518,31.631195,32.25659,30.6651
1994-12-14,27.847351,28.093231,29.109283,29.503601,31.545013
1994-12-15,31.503174,28.87262,29.95929,30.738342,30.450348
1994-12-16,30.653046,30.011475,32.358215,34.548798,35.119904
1994-12-17,31.971466,30.3031,31.347504,34.460327,33.054718
1994-12-18,30.70755,28.232697,31.201904,33.36789,34.737488
1994-12-19,30.007477,29.473145,30.621185,31.045715,34.269928
1994-12-20,30.555298,28.838593,30.406372,30.258453,31.592316
1994-12-21,30.317596,28.796509,28.403076,30.68277,31.81897
1994-12-22,30.507385,28.830658,27.621613,30.844482,33.39792
1994-12-23,30.608185,28.92398,27.498169,26.660522,31.266968
1994-12-24,31.568909,28.702911,26.249908,28.969116,26.44104
1994-12-25,31.269775,28.985748,25.681732,30.11081,32.280792
1994-12-26,30.51056,28.437408,30.032684,32.635162,35.04547
1994-12-27,31.325836,29.064453,29.498657,30.459076,32.735992
1994-12-28,30.215454,29.25998,29.616974,28.976837,31.92862
1994-12-29,29.811798,29.108673,29.32425,30.68576,31.21582
1994-12-30,30.819489,29.842377,29.74759,30.226501,30.737701
1994-12-31,32.22928,29.214691,30.430206,30.080872,32.633728
1995-01-01,32.25952,30.325104,31.486023,33.96057,31.39392
1995-01-02,32.010376,29.551239,29.635376,32.956573,33.621277
1995-01-03,31.462158,29.478699,31.03238,33.604584,34.549103
1995-01-04,32.835358,31.161743,30.46988,32.15747,34.031006
1995-01-05,29.496643,30.004913,31.264069,31.39624,32.350708
1995-01-06,31.356567,29.355865,30.787903,30.540955,30.746948
1995-01-07,34.774597,30.3367,32.182007,30.597534,31.556213
1995-01-08,33.717316,32.380676,32.838898,32.677948,34.49118
1995-01-09,32.224457,32.67633,33.40555,33.81485,35.29767
1995-01-10,30.807861,32.961975,33.986572,33.872894,30.557678
1995-01-11,31.673248,32.08905,34.056335,34.303314,33.888214
1995-01-12,29.572205,32.12967,33.652863,34.42337,33.513
1995-01-13,30.110962,32.364044,32.385437,32.15805,30.323944
1995-01-14,31.677979,34.015015,33.26233,31.954834,31.156464
1995-01-15,33.87802,33.34857,33.471497,32.740417,28.73825
1995-01-16,31.014404,29.29123,28.88321,27.71811,27.58783
1995-01-17,29.022827,30.051117,29.986847,30.28012,29.998138
1995-01-18,30.56897,31.381958,31.205048,30.976532,31.049774
1995-01-19,32.999268,31.028076,30.816254,30.749756,30.309448
1995-01-20,30.804962,31.700958,31.541016,31.437256,30.486786
1995-01-21,32.288727,29.660553,30.144531,30.692627,30.867554
1995-01-22,31.701263,29.650452,33.817932,32.37085,32.217804
1995-01-23,30.77246,30.713318,34.288696,35.432434,33.18521
1995-01-24,31.755554,29.627594,31.003204,33.443726,34.770508
1995-01-25,32.378113,30.354858,31.626892,31.786987,34.22531
1995-01-26,31.456146,29.898712,30.924835,31.791595,31.520477
1995-01-27,32.29489,29.903992,31.679657,34.233643,34.012848
1995-01-28,30.61679,29.851593,32.475433,33.313446,34.591034
1995-01-29,33.33725,29.888214,30.93283,34.392273,33.890686
1995-01-30,31.838684,30.037659,30.341553,31.031769,31.263977
1995-01-31,32.492676,30.017029,31.880493,31.586334,31.30371
1995-02-01,30.892212,32.343323,30.948792,33.112915,31.263245
1995-02-02,31.569214,29.007812,29.231262,31.463318,34.05313
1995-02-03,31.212677,28.89914,29.562775,30.979523,31.20636
1995-02-04,30.45459,29.238678,30.589783,30.791687,32.87613
1995-02-05,29.306213,29.429535,29.560852,32.493225,32.970825
1995-02-06,30.538116,28.902374,29.878723,30.74826,31.126343
1995-02-07,31.09375,29.354004,30.432648,29.619995,30.998169
1995-02-08,29.879333,29.30185,30.02948,30.37445,30.752838
1995-02-09,33.072266,31.771881,33.95511,35.03528,35.300232
1995-02-10,31.048004,32.983185,32.07663,33.443146,31.587463
1995-02-11,33.11786,32.966064,32.578064,32.878235,32.958252
1995-02-12,34.52722,30.415192,30.433655,31.528656,31.583405
1995-02-13,34.37216,30.003265,30.079773,30.775879,31.166656
1995-02-14,33.623047,31.543396,29.762817,30.5224,30.122345
1995-02-15,29.605042,31.167328,31.312164,30.961914,30.813202
1995-02-16,31.729523,31.78122,33.111298,32.884674,31.93634
1995-02-17,32.877472,31.00238,34.60211,32.053528,32.7399
1995-02-18,31.965973,31.498962,35.086334,35.699768,35.440186
1995-02-19,31.013794,32.697906,32.294952,33.261047,32.519043
